2000.000000 4.02870398e+00 0.00000000e+00 
2000.050000 3.65935073e+00 0.00000000e+00 
2000.100000 2.85422383e+00 0.00000000e+00 
2000.150000 1.68783041e+00 0.00000000e+00 
2000.200000 2.74297258e-01 0.00000000e+00 
2000.250000 -1.25010503e+00 0.00000000e+00 
2000.300000 -2.73940009e+00 0.00000000e+00 
2000.350000 -4.04673260e+00 0.00000000e+00 
2000.400000 -5.03899465e+00 0.00000000e+00 
2000.450000 -5.61352702e+00 0.00000000e+00 
2000.500000 -5.71096848e+00 0.00000000e+00 
2000.550000 -5.31375239e+00 0.00000000e+00 
2000.600000 -4.45433312e+00 0.00000000e+00 
2000.650000 -3.21008969e+00 0.00000000e+00 
2000.700000 -1.69417314e+00 0.00000000e+00 
2000.750000 -4.94526910e-02 0.00000000e+00 
2000.800000 1.56849383e+00 0.00000000e+00 
2000.850000 3.00564376e+00 0.00000000e+00 
2000.900000 4.12400815e+00 0.00000000e+00 
2000.950000 4.81876044e+00 0.00000000e+00 
2001.000000 5.02556472e+00 0.00000000e+00 
2001.050000 4.72451965e+00 0.00000000e+00 
2001.100000 3.94625822e+00 0.00000000e+00 
2001.150000 2.76786163e+00 0.00000000e+00 
2001.200000 1.30458873e+00 0.00000000e+00 
2001.250000 -3.01039501e-01 0.00000000e+00 
2001.300000 -1.89236232e+00 0.00000000e+00 
2001.350000 -3.31432549e+00 0.00000000e+00 
2001.400000 -4.42826022e+00 0.00000000e+00 
2001.450000 -5.12596099e+00 0.00000000e+00 
2001.500000 -5.33957837e+00 0.00000000e+00 
2001.550000 -5.04905256e+00 0.00000000e+00 
2001.600000 -4.28192720e+00 0.00000000e+00 
2001.650000 -3.11298480e+00 0.00000000e+00 
2001.700000 -1.65572074e+00 0.00000000e+00 
2001.750000 -5.22931423e-02 0.00000000e+00 
2001.800000 1.54174416e+00 0.00000000e+00 
2001.850000 2.97121692e+00 0.00000000e+00 
2001.900000 4.09712218e+00 0.00000000e+00 
2001.950000 4.81025104e+00 0.00000000e+00 
2002.000000 5.04177729e+00 0.00000000e+00 
2002.050000 4.76999420e+00 0.00000000e+00 
2002.100000 4.02132134e+00 0.00000000e+00 
2002.150000 2.86895479e+00 0.00000000e+00 
2002.200000 1.42573961e+00 0.00000000e+00 
2002.250000 -1.67371462e-01 0.00000000e+00 
2002.300000 -1.75492030e+00 0.00000000e+00 
2002.350000 -3.18171773e+00 0.00000000e+00 
2002.400000 -4.30800210e+00 0.00000000e+00 
2002.450000 -5.02370952e+00 0.00000000e+00 
2002.500000 -5.25931163e+00 0.00000000e+00 
2002.550000 -4.99183145e+00 0.00000000e+00 
2002.600000 -4.24729615e+00 0.00000000e+00 
2002.650000 -3.09847872e+00 0.00000000e+00 
2002.700000 -1.65733349e+00 0.00000000e+00 
2002.750000 -6.44903818e-02 0.00000000e+00 
2002.800000 1.52445010e+00 0.00000000e+00 
2002.850000 2.95421847e+00 0.00000000e+00 
2002.900000 4.08525489e+00 0.00000000e+00 
2002.950000 4.80750771e+00 0.00000000e+00 
2003.000000 5.05066491e+00 0.00000000e+00 
2003.050000 4.79091102e+00 0.00000000e+00 
2003.100000 4.05380951e+00 0.00000000e+00 
2003.150000 2.91168364e+00 0.00000000e+00 
2003.200000 1.47616880e+00 0.00000000e+00 
2003.250000 -1.11936840e-01 0.00000000e+00 
2003.300000 -1.69730122e+00 0.00000000e+00 
2003.350000 -3.12484137e+00 0.00000000e+00 
2003.400000 -4.25495216e+00 0.00000000e+00 
2003.450000 -4.97704639e+00 0.00000000e+00 
2003.500000 -5.22057757e+00 0.00000000e+00 
2003.550000 -4.96185024e+00 0.00000000e+00 
2003.600000 -4.22602676e+00 0.00000000e+00 
2003.650000 -3.08515640e+00 0.00000000e+00 
2003.700000 -1.65093256e+00 0.00000000e+00 
2003.750000 -6.37318787e-02 0.00000000e+00 
2003.800000 1.52124603e+00 0.00000000e+00 
2003.850000 2.94869843e+00 0.00000000e+00 
2003.900000 4.07909780e+00 0.00000000e+00 
2003.950000 4.80157674e+00 0.00000000e+00 
2004.000000 5.04582072e+00 0.00000000e+00 
2004.050000 4.78814273e+00 0.00000000e+00 
2004.100000 4.05384986e+00 0.00000000e+00 
2004.150000 2.91537655e+00 0.00000000e+00 
2004.200000 1.48422760e+00 0.00000000e+00 
2004.250000 -9.91611324e-02 0.00000000e+00 
2004.300000 -1.67971270e+00 0.00000000e+00 
2004.350000 -3.10272887e+00 0.00000000e+00 
2004.400000 -4.22900668e+00 0.00000000e+00 
2004.450000 -4.94822754e+00 0.00000000e+00 
2004.500000 -5.19007403e+00 0.00000000e+00 
2004.550000 -4.93117426e+00 0.00000000e+00 
2004.600000 -4.19675620e+00 0.00000000e+00 
2004.650000 -3.05875179e+00 0.00000000e+00 
2004.700000 -1.62879325e+00 0.00000000e+00 
2004.750000 -4.70488967e-02 0.00000000e+00 
2004.800000 1.53170927e+00 0.00000000e+00 
2004.850000 2.95297654e+00 0.00000000e+00 
2004.900000 4.07773770e+00 0.00000000e+00 
2004.950000 4.79602787e+00 0.00000000e+00 
2005.000000 5.03783886e+00 0.00000000e+00 
2005.050000 4.77967533e+00 0.00000000e+00 
2005.100000 4.04692538e+00 0.00000000e+00 
2005.150000 2.91155893e+00 0.00000000e+00 
2005.200000 1.48477482e+00 0.00000000e+00 
2005.250000 -9.35932533e-02 0.00000000e+00 
2005.300000 -1.66878040e+00 0.00000000e+00 
2005.350000 -3.08657391e+00 0.00000000e+00 
2005.400000 -4.20815222e+00 0.00000000e+00 
2005.450000 -4.92386192e+00 0.00000000e+00 
2005.500000 -5.16356313e+00 0.00000000e+00 
2005.550000 -4.90394571e+00 0.00000000e+00 
2005.600000 -4.17054632e+00 0.00000000e+00 
2005.650000 -3.03537187e+00 0.00000000e+00 
2005.700000 -1.60945885e+00 0.00000000e+00 
2005.750000 -3.24998647e-02 0.00000000e+00 
2005.800000 1.54126888e+00 0.00000000e+00 
2005.850000 2.95794060e+00 0.00000000e+00 
2005.900000 4.07888114e+00 0.00000000e+00 
2005.950000 4.79444777e+00 0.00000000e+00 
2006.000000 5.03483923e+00 0.00000000e+00 
2006.050000 4.77663609e+00 0.00000000e+00 
2006.100000 4.04536746e+00 0.00000000e+00 
2006.150000 2.91267600e+00 0.00000000e+00 
2006.200000 1.48943447e+00 0.00000000e+00 
2006.250000 -8.48388019e-02 0.00000000e+00 
2006.300000 -1.65592297e+00 0.00000000e+00 
2006.350000 -3.07009952e+00 0.00000000e+00 
2006.400000 -4.18897503e+00 0.00000000e+00 
2006.450000 -4.90296760e+00 0.00000000e+00 
2006.500000 -5.14207127e+00 0.00000000e+00 
2006.550000 -4.88285808e+00 0.00000000e+00 
2006.600000 -4.15061260e+00 0.00000000e+00 
2006.650000 -3.01697918e+00 0.00000000e+00 
2006.700000 -1.59286012e+00 0.00000000e+00 
2006.750000 -1.77556290e-02 0.00000000e+00 
2006.800000 1.55430054e+00 0.00000000e+00 
2006.850000 2.96940985e+00 0.00000000e+00 
2006.900000 4.08910596e+00 0.00000000e+00 
2006.950000 4.80385562e+00 0.00000000e+00 
2007.000000 5.04382714e+00 0.00000000e+00 
2007.050000 4.78549437e+00 0.00000000e+00 
2007.100000 4.05423266e+00 0.00000000e+00 
2007.150000 2.92166057e+00 0.00000000e+00 
2007.200000 1.49877436e+00 0.00000000e+00 
2007.250000 -7.51055091e-02 0.00000000e+00 
2007.300000 -1.64584318e+00 0.00000000e+00 
2007.350000 -3.05962615e+00 0.00000000e+00 
2007.400000 -4.17786297e+00 0.00000000e+00 
2007.450000 -4.89101713e+00 0.00000000e+00 
2007.500000 -5.12904989e+00 0.00000000e+00 
2007.550000 -4.86873032e+00 0.00000000e+00 
2007.600000 -4.13531559e+00 0.00000000e+00 
2007.650000 -3.00068854e+00 0.00000000e+00 
2007.700000 -1.57582016e+00 0.00000000e+00 
2007.750000 -1.59987715e-04 0.00000000e+00 
2007.800000 1.57196912e+00 0.00000000e+00 
2007.850000 2.98665352e+00 0.00000000e+00 
2007.900000 4.10529800e+00 0.00000000e+00 
2007.950000 4.81849539e+00 0.00000000e+00 
2008.000000 5.05648552e+00 0.00000000e+00 
2008.050000 4.79601768e+00 0.00000000e+00 
2008.100000 4.06269158e+00 0.00000000e+00 
2008.150000 2.92837390e+00 0.00000000e+00 
2008.200000 1.50428055e+00 0.00000000e+00 
2008.250000 -6.99994172e-02 0.00000000e+00 
2008.300000 -1.64030818e+00 0.00000000e+00 
2008.350000 -3.05265613e+00 0.00000000e+00 
2008.400000 -4.16877026e+00 0.00000000e+00 
2008.450000 -4.87923687e+00 0.00000000e+00 
2008.500000 -5.11441592e+00 0.00000000e+00 
2008.550000 -4.85129155e+00 0.00000000e+00 
2008.600000 -4.11556914e+00 0.00000000e+00 
2008.650000 -2.97928084e+00 0.00000000e+00 
2008.700000 -1.55362081e+00 0.00000000e+00 
2008.750000 2.18301997e-02 0.00000000e+00 
2008.800000 1.59282275e+00 0.00000000e+00 
2008.850000 3.00556015e+00 0.00000000e+00 
2008.900000 4.12164920e+00 0.00000000e+00 
2008.950000 4.83195833e+00 0.00000000e+00 
2009.000000 5.06711071e+00 0.00000000e+00 
2009.050000 4.80402937e+00 0.00000000e+00 
2009.100000 4.06858819e+00 0.00000000e+00 
2009.150000 2.93284083e+00 0.00000000e+00 
2009.200000 1.50805376e+00 0.00000000e+00 
2009.250000 -6.62102182e-02 0.00000000e+00 
2009.300000 -1.63580639e+00 0.00000000e+00 
2009.350000 -3.04691409e+00 0.00000000e+00 
2009.400000 -4.16121052e+00 0.00000000e+00 
2009.450000 -4.86948449e+00 0.00000000e+00 
2009.500000 -5.10232175e+00 0.00000000e+00 
2009.550000 -4.83683762e+00 0.00000000e+00 
2009.600000 -4.09892044e+00 0.00000000e+00 
2009.650000 -2.96087544e+00 0.00000000e+00 
2009.700000 -1.53403535e+00 0.00000000e+00 
2009.750000 4.18682764e-02 0.00000000e+00 
2009.800000 1.61253376e+00 0.00000000e+00 
2009.850000 3.02412963e+00 0.00000000e+00 
2009.900000 4.13840309e+00 0.00000000e+00 
2009.950000 4.84616450e+00 0.00000000e+00 
2010.000000 5.07825475e+00 0.00000000e+00 
2010.050000 4.81203945e+00 0.00000000e+00 
2010.100000 4.07353567e+00 0.00000000e+00 
2010.150000 2.93510095e+00 0.00000000e+00 
2010.200000 1.50826401e+00 0.00000000e+00 
2010.250000 -6.72015164e-02 0.00000000e+00 
2010.300000 -1.63689404e+00 0.00000000e+00 
2010.350000 -3.04694340e+00 0.00000000e+00 
2010.400000 -4.15921571e+00 0.00000000e+00 
2010.450000 -4.86473621e+00 0.00000000e+00 
2010.500000 -5.09445632e+00 0.00000000e+00 
2010.550000 -4.82582205e+00 0.00000000e+00 
2010.600000 -4.08515049e+00 0.00000000e+00 
2010.650000 -2.94486163e+00 0.00000000e+00 
2010.700000 -1.51666546e+00 0.00000000e+00 
2010.750000 5.95193564e-02 0.00000000e+00 
2010.800000 1.62934530e+00 0.00000000e+00 
2010.850000 3.03913602e+00 0.00000000e+00 
2010.900000 4.15091921e+00 0.00000000e+00 
2010.950000 4.85587003e+00 0.00000000e+00 
2011.000000 5.08494528e+00 0.00000000e+00 
2011.050000 4.81566251e+00 0.00000000e+00 
2011.100000 4.07453519e+00 0.00000000e+00 
2011.150000 2.93419967e+00 0.00000000e+00 
2011.200000 1.50631343e+00 0.00000000e+00 
2011.250000 -6.92712288e-02 0.00000000e+00 
2011.300000 -1.63823703e+00 0.00000000e+00 
2011.350000 -3.04690846e+00 0.00000000e+00 
2011.400000 -4.15737460e+00 0.00000000e+00 
2011.450000 -4.86079185e+00 0.00000000e+00 
